dataset,rep,method,eval_mode,F1,NMI,ARI,time_rand_sec,time_post_sec,time_total_sec
political_blog,1,Random Projection,truth,0.4304534474028865,0.03445076063397412,0.0012924008448091774,,,0.15205862501170486
political_blog,1,Random Sampling (p=0.7),truth,0.5002494579806981,0.12574134864541148,0.03719732305289491,0.001214749994687736,0.05681487498804927,0.05803624994587153
political_blog,1,Random Sampling (p=0.8),truth,0.503178930512495,0.12802773837174722,0.038500200050829825,0.0018533329712226987,0.061611833167262375,0.06347029202152044
political_blog,1,Non-random,truth,0.5017159253181369,0.12688534253729017,0.03784608281865827,0.0,0.1555145001038909,0.1555152500513941
political_blog,2,Random Projection,truth,0.4343881386125384,0.04043925083958943,0.0020220561118948965,,,0.0701335419435054
political_blog,2,Random Sampling (p=0.7),truth,0.503178930512495,0.12802773837174722,0.038500200050829825,0.001169083989225328,0.05053129093721509,0.05170425004325807
political_blog,2,Random Sampling (p=0.8),truth,0.5060946207823789,0.13030788195714252,0.039824506798618355,0.00184299994725734,0.04081987508106977,0.04266987508162856
political_blog,2,Non-random,truth,0.5017159253181369,0.12688534253729017,0.03784608281865827,0.0,0.05505187495145947,0.055052374955266714
political_blog,3,Random Projection,truth,0.43816091954022984,0.04074933105925636,0.0024286829728523748,,,0.026939500006847084
political_blog,3,Random Sampling (p=0.7),truth,0.4987795118047219,0.1245957194939278,0.0365539207826695,0.0015949170337989926,0.03852558392100036,0.040125375031493604
political_blog,3,Random Sampling (p=0.8),truth,0.49286460146188654,0.11999608628829801,0.03403388724492276,0.0013832499971613288,0.049854916986078024,0.05127499997615814
political_blog,3,Non-random,truth,0.5017159253181369,0.12688534253729017,0.03784608281865827,0.0,0.05184620898216963,0.051846500020474195
political_blog,4,Random Projection,truth,0.4374134768498922,0.04893051540127047,0.0028327233497607565,,,0.05423266696743667
political_blog,4,Random Sampling (p=0.7),truth,0.4973060699996245,0.12344841731942557,0.035915876037259827,0.0017635830445215106,0.05013033386785537,0.05189858307130635
political_blog,4,Random Sampling (p=0.8),truth,0.4868926690314952,0.11536716033453034,0.03159957600464452,0.0014308749232441187,0.036541749141179025,0.037977084051817656
political_blog,4,Non-random,truth,0.5017159253181369,0.12688534253729017,0.03784608281865827,0.0,0.04501162504311651,0.04501212504692376
political_blog,5,Random Projection,truth,0.43452379510264005,0.0470955179784987,0.0024093923301546807,,,0.04374250001274049
political_blog,5,Random Sampling (p=0.7),truth,0.5002494579806981,0.12574134864541148,0.03719732305289491,0.0015683339443057775,0.06978087406605482,0.07139966590330005
political_blog,5,Random Sampling (p=0.8),truth,0.5017159253181369,0.12688534253729017,0.03784608281865827,0.0012239579809829593,0.027875790954567492,0.02910441707354039
political_blog,5,Non-random,truth,0.5017159253181369,0.12688534253729017,0.03784608281865827,0.0,0.05674720893148333,0.05674795899540186
political_blog,6,Random Projection,truth,0.4383228298221903,0.047127179810329954,0.0028375531751083467,,,0.03353899996727705
political_blog,6,Random Sampling (p=0.7),truth,0.5104426021083859,0.1337170112542279,0.04185114719862747,0.0013482089852914214,0.06736175005789846,0.06871691602282226
political_blog,6,Random Sampling (p=0.8),truth,0.49286460146188654,0.11999608628829801,0.03403388724492276,0.0016149169532582164,0.04040299903135747,0.04202291590627283
political_blog,6,Non-random,truth,0.5017159253181369,0.12688534253729017,0.03784608281865827,0.0,0.037062334013171494,0.037062874995172024
political_blog,7,Random Projection,truth,0.42900876514565606,0.03362962618670154,0.0011209830456842095,,,0.04393166594672948
political_blog,7,Random Sampling (p=0.7),truth,0.5002494579806981,0.12574134864541148,0.03719732305289491,0.0016472500283271074,0.05367666599340737,0.055330000002868474
political_blog,7,Random Sampling (p=0.8),truth,0.503178930512495,0.12802773837174722,0.038500200050829825,0.0016661669360473752,0.0444599591428414,0.046131957904435694
political_blog,7,Non-random,truth,0.5017159253181369,0.12688534253729017,0.03784608281865827,0.0,0.06453179195523262,0.06453225004952401
political_blog,8,Random Projection,truth,0.428081738574707,0.03484285173573166,0.0011161357137070564,,,0.03940754197537899
political_blog,8,Random Sampling (p=0.7),truth,0.5098640004300382,0.1250061816655092,0.041174728386949785,0.0016843749908730388,0.04964262491557747,0.051334583084098995
political_blog,8,Random Sampling (p=0.8),truth,0.5060946207823789,0.13030788195714252,0.039824506798618355,0.0019927090033888817,0.042185082915239036,0.044182791956700385
political_blog,8,Non-random,truth,0.5017159253181369,0.12688534253729017,0.03784608281865827,0.0,0.048496624920517206,0.048497249954380095
political_blog,9,Random Projection,truth,0.4295313539336034,0.035680991275149954,0.0012875635354092998,,,0.044393292046152055
political_blog,9,Random Sampling (p=0.7),truth,0.5017159253181369,0.12688534253729017,0.03784608281865827,0.001318208989687264,0.04386862390674651,0.045239333994686604
political_blog,9,Random Sampling (p=0.8),truth,0.5002494579806981,0.12574134864541148,0.03719732305289491,0.0010885830270126462,0.03621425002347678,0.03730675007682294
political_blog,9,Non-random,truth,0.5017159253181369,0.12688534253729017,0.03784608281865827,0.0,0.039531624992378056,0.03953204199206084
political_blog,10,Random Projection,truth,0.4365634365634366,0.03460106035525398,0.0018483712152292196,,,0.04422012495342642
political_blog,10,Random Sampling (p=0.7),truth,0.49137700730691125,0.11884170262997996,0.03341727289451359,0.0016027080127969384,0.05075829091947526,0.052417750004678965
political_blog,10,Random Sampling (p=0.8),truth,0.503178930512495,0.12802773837174722,0.038500200050829825,0.0017791249556466937,0.0644997920608148,0.0663159170653671
political_blog,10,Non-random,truth,0.5017159253181369,0.12688534253729017,0.03784608281865827,0.0,0.05287537490949035,0.05287574999965727
political_blog,11,Random Projection,truth,0.4330740482102214,0.046178851722748986,0.0022057661647669575,,,0.03890729194972664
political_blog,11,Random Sampling (p=0.7),truth,0.4868926690314952,0.11536716033453034,0.03159957600464452,0.0012572919949889183,0.04827383300289512,0.04953508300241083
political_blog,11,Random Sampling (p=0.8),truth,0.5002494579806981,0.12574134864541148,0.03719732305289491,0.001167207956314087,0.041829542024061084,0.04300054197665304
political_blog,11,Non-random,truth,0.5017159253181369,0.12688534253729017,0.03784608281865827,0.0,0.05059645802248269,0.05059687502216548
political_blog,12,Random Projection,truth,0.4367306951047154,0.03990029334508312,0.0022250974731587584,,,0.052207833039574325
political_blog,12,Random Sampling (p=0.7),truth,0.48839105851832776,0.11652728145416036,0.03220011724413468,0.001635666936635971,0.043167416122742,0.044806333957239985
political_blog,12,Random Sampling (p=0.8),truth,0.5089966604780711,0.13258206633176875,0.04117024306618204,0.0017293329583480954,0.05785445810761303,0.059588167001493275
political_blog,12,Non-random,truth,0.5017159253181369,0.12688534253729017,0.03784608281865827,0.0,0.03871383401565254,0.038714291993528605
political_blog,13,Random Projection,truth,0.4372614590089232,0.0421682698741963,0.002423887887523519,,,0.037328834063373506
political_blog,13,Random Sampling (p=0.7),truth,0.5218903706041715,0.1427494505325468,0.047491240527485684,0.001644709031097591,0.04852349997963756,0.05017191602382809
political_blog,13,Random Sampling (p=0.8),truth,0.4868926690314952,0.11536716033453034,0.03159957600464452,0.001575249945744872,0.05012525001075119,0.051706040976569057
political_blog,13,Non-random,truth,0.5017159253181369,0.12688534253729017,0.03784608281865827,0.0,0.034351417096331716,0.0343518340960145
political_blog,14,Random Projection,truth,0.4413545383080365,0.0568324058618934,0.003734066574799106,,,0.07897279202006757
